Lake,MD-MVM Id,EU id,Stationskoordinat N/X,Stationskoordinat E/Y,Provplatskoordinat N/X,Provplatskoordinat E/Y,Koordinatsystem,Provtagningsmedium,Program,Delprogram,Projekt,Län,Kommun,MS_CD C2,MS_CD C3,ProvId,Date,Year,Month,Day,min_depth,max_depth,Undersökningstyp,Provkommentar,Al,Al_ICP,Al_NA,Al_NAD,Al_s
Källsjön,1959,SE683582-154935,6834590,591996,6834589,591996,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Gävleborgs län,Hudiksvall,NA,NA,640200,1993-09-21,1993,9,21,0.50,0.50,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,300.00,93.40,NA
Källsjön,1959,SE683582-154935,6834590,591996,6834589,591996,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Gävleborgs län,Hudiksvall,NA,NA,640194,1993-10-20,1993,10,20,0.50,0.50,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,300.00,96.30,NA
Källsjön,1959,SE683582-154935,6834590,591996,6834589,591996,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Gävleborgs län,Hudiksvall,NA,NA,640202,1994-05-09,1994,5,9,0.50,0.50,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,250.00,106.00,NA
Källsjön,1959,SE683582-154935,6834590,591996,6834589,591996,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Gävleborgs län,Hudiksvall,NA,NA,640203,1994-06-13,1994,6,13,0.50,0.50,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,200.00,65.50,NA
Källsjön,1959,SE683582-154935,6834590,591996,6834589,591996,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Gävleborgs län,Hudiksvall,NA,NA,640204,1994-07-21,1994,7,21,0.50,0.50,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,180.00,37.60,NA
Källsjön,1959,SE683582-154935,6834590,591996,6834589,591996,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Gävleborgs län,Hudiksvall,NA,NA,640205,1994-08-17,1994,8,17,0.50,0.50,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,170.00,31.80,NA
Källsjön,1959,SE683582-154935,6834590,591996,6834589,591996,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Gävleborgs län,Hudiksvall,NA,NA,640206,1994-09-14,1994,9,14,0.50,0.50,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,180.00,43.30,NA
Källsjön,1959,SE683582-154935,6834590,591996,6834589,591996,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Gävleborgs län,Hudiksvall,NA,NA,640201,1994-10-18,1994,10,18,0.50,0.50,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,280.00,106.00,NA
Källsjön,1959,SE683582-154935,6834590,591996,6834589,591996,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Gävleborgs län,Hudiksvall,NA,NA,640208,1995-05-30,1995,5,30,0.50,0.50,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,210.00,65.50,NA
Källsjön,1959,SE683582-154935,6834590,591996,6834589,591996,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Gävleborgs län,Hudiksvall,NA,NA,640209,1995-07-18,1995,7,18,0.50,0.50,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,230.00,54.90,NA
Källsjön,1959,SE683582-154935,6834590,591996,6834589,591996,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Gävleborgs län,Hudiksvall,NA,NA,640210,1995-08-15,1995,8,15,0.50,0.50,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,210.00,42.40,NA
Källsjön,1959,SE683582-154935,6834590,591996,6834589,591996,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Gävleborgs län,Hudiksvall,NA,NA,640207,1995-10-09,1995,10,9,0.50,0.50,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,240.00,42.40,NA
Källsjön,1959,SE683582-154935,6834590,591996,6834589,591996,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Gävleborgs län,Hudiksvall,NA,NA,640212,1996-02-20,1996,2,20,0.50,0.50,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,220.00,56.60,NA
Källsjön,1959,SE683582-154935,6834590,591996,6834589,591996,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Gävleborgs län,Hudiksvall,NA,NA,640213,1996-05-22,1996,5,22,0.50,0.50,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,210.00,64.60,NA
Källsjön,1959,SE683582-154935,6834590,591996,6834589,591996,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Gävleborgs län,Hudiksvall,NA,NA,640214,1996-06-11,1996,6,11,0.50,0.50,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,230.00,38.60,NA
Källsjön,1959,SE683582-154935,6834590,591996,6834589,591996,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Gävleborgs län,Hudiksvall,NA,NA,640215,1996-07-11,1996,7,11,0.50,0.50,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,260.00,30.00,NA
Källsjön,1959,SE683582-154935,6834590,591996,6834589,591996,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Gävleborgs län,Hudiksvall,NA,NA,640216,1996-08-12,1996,8,12,0.50,0.50,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,220.00,17.60,NA
Källsjön,1959,SE683582-154935,6834590,591996,6834589,591996,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Gävleborgs län,Hudiksvall,NA,NA,640217,1996-09-24,1996,9,24,0.50,0.50,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,270.00,44.20,NA
Källsjön,1959,SE683582-154935,6834590,591996,6834589,591996,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Gävleborgs län,Hudiksvall,NA,NA,640219,1997-03-18,1997,3,18,0.50,0.50,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,240.00,100.00,NA
Källsjön,1959,SE683582-154935,6834590,591996,6834589,591996,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Gävleborgs län,Hudiksvall,NA,NA,640220,1997-04-15,1997,4,15,0.50,0.50,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,240.00,90.20,NA
Källsjön,1959,SE683582-154935,6834590,591996,6834589,591996,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Gävleborgs län,Hudiksvall,NA,NA,640221,1997-05-20,1997,5,20,0.50,0.50,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,270.00,81.50,NA
Källsjön,1959,SE683582-154935,6834590,591996,6834589,591996,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Gävleborgs län,Hudiksvall,NA,NA,640222,1997-06-17,1997,6,17,0.50,0.50,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,190.00,59.20,NA
Källsjön,1959,SE683582-154935,6834590,591996,6834589,591996,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Gävleborgs län,Hudiksvall,NA,NA,640223,1997-07-17,1997,7,17,0.50,0.50,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,170.00,39.90,NA
Källsjön,1959,SE683582-154935,6834590,591996,6834589,591996,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Gävleborgs län,Hudiksvall,NA,NA,640224,1997-08-23,1997,8,23,0.50,0.50,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,150.00,27.80,NA
Källsjön,1959,SE683582-154935,6834590,591996,6834589,591996,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Gävleborgs län,Hudiksvall,NA,NA,640225,1997-09-21,1997,9,21,0.50,0.50,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov. Metallflaska sprucken.,NA,NA,200.00,42.20,NA
Källsjön,1959,SE683582-154935,6834590,591996,6834589,591996,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Gävleborgs län,Hudiksvall,NA,NA,640218,1997-10-06,1997,10,6,0.50,0.50,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,190.00,42.10,NA
Källsjön,1959,SE683582-154935,6834590,591996,6834589,591996,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Gävleborgs län,Hudiksvall,NA,NA,640227,1998-03-15,1998,3,15,0.50,0.50,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,280.00,121.00,NA
Källsjön,1959,SE683582-154935,6834590,591996,6834589,591996,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Gävleborgs län,Hudiksvall,NA,NA,640228,1998-04-19,1998,4,19,0.50,0.50,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,260.00,126.00,NA
