Lake,MD-MVM Id,EU id,Stationskoordinat N/X,Stationskoordinat E/Y,Provplatskoordinat N/X,Provplatskoordinat E/Y,Koordinatsystem,Provtagningsmedium,Program,Delprogram,Projekt,Län,Kommun,MS_CD C2,MS_CD C3,ProvId,Provdatum,Year,Month,Day,min_depth,max_depth,Undersökningstyp,Provkommentar,Al_filt,Al_ICPAES ,Al_ICPKJB,Al_NA,Al_NAD,Al_NI 
Remmarsjön,60,SE708619-162132,7085765,660807,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västernorrlands län,Örnsköldsvik,WA79262932,WA79262932,23044,2010-10-05,2010,10,5,0.5,1.1,NA,NA,NA,190.00,NA,NA,NA,NA
Remmarsjön,60,SE708619-162132,7085765,660807,7085765,660807,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Västernorrlands län,Örnsköldsvik,WA79262932,WA79262932,643739,2010-10-05,2010,10,5,0.5,1.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,NA,198.00,49.00,NA
Remmarsjön,60,SE708619-162132,7085765,660807,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västernorrlands län,Örnsköldsvik,WA79262932,WA79262932,23047,2011-02-07,2011,2,7,0.5,1.1,NA,NA,NA,160.00,NA,NA,NA,NA
Remmarsjön,60,SE708619-162132,7085765,660807,7085765,660807,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Västernorrlands län,Örnsköldsvik,WA79262932,WA79262932,643748,2011-02-07,2011,2,7,0.5,1.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,NA,158.00,53.00,NA
Remmarsjön,60,SE708619-162132,7085765,660807,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västernorrlands län,Örnsköldsvik,WA79262932,WA79262932,23050,2011-04-11,2011,4,11,0.5,1.1,NA,NA,NA,150.00,NA,NA,NA,NA
Remmarsjön,60,SE708619-162132,7085765,660807,7085765,660807,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Västernorrlands län,Örnsköldsvik,WA79262932,WA79262932,643749,2011-04-11,2011,4,11,0.5,1.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,NA,136.00,58.00,NA
Remmarsjön,60,SE708619-162132,7085765,660807,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västernorrlands län,Örnsköldsvik,WA79262932,WA79262932,23053,2011-05-09,2011,5,9,0.5,1.1,NA,NA,NA,190.00,NA,NA,NA,NA
Remmarsjön,60,SE708619-162132,7085765,660807,7085765,660807,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Västernorrlands län,Örnsköldsvik,WA79262932,WA79262932,643750,2011-05-09,2011,5,9,0.5,1.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,NA,146.00,72.00,NA
Remmarsjön,60,SE708619-162132,7085765,660807,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västernorrlands län,Örnsköldsvik,WA79262932,WA79262932,23056,2011-06-13,2011,6,13,0.5,1.1,NA,NA,NA,170.00,NA,NA,NA,NA
Remmarsjön,60,SE708619-162132,7085765,660807,7085765,660807,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Västernorrlands län,Örnsköldsvik,WA79262932,WA79262932,643751,2011-06-13,2011,6,13,0.5,1.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,NA,152.00,44.00,NA
Remmarsjön,60,SE708619-162132,7085765,660807,7085765,660807,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västernorrlands län,Örnsköldsvik,WA79262932,WA79262932,278820,2011-07-12,2011,7,12,0.5,1.1,NA,NA,NA,130.00,NA,NA,NA,NA
Remmarsjön,60,SE708619-162132,7085765,660807,7085765,660807,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Västernorrlands län,Örnsköldsvik,WA79262932,WA79262932,643752,2011-07-12,2011,7,12,0.5,1.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,NA,98.70,25.00,NA
Remmarsjön,60,SE708619-162132,7085765,660807,7085765,660807,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västernorrlands län,Örnsköldsvik,WA79262932,WA79262932,278821,2011-08-10,2011,8,10,0.5,1.1,NA,NA,NA,120.00,NA,NA,NA,NA
Remmarsjön,60,SE708619-162132,7085765,660807,7085765,660807,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Västernorrlands län,Örnsköldsvik,WA79262932,WA79262932,643753,2011-08-10,2011,8,10,0.5,1.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,NA,112.00,24.00,NA
Remmarsjön,60,SE708619-162132,7085765,660807,7085765,660807,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västernorrlands län,Örnsköldsvik,WA79262932,WA79262932,278822,2011-09-13,2011,9,13,0.5,1.1,NA,NA,NA,270.00,NA,NA,NA,NA
Remmarsjön,60,SE708619-162132,7085765,660807,7085765,660807,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Västernorrlands län,Örnsköldsvik,WA79262932,WA79262932,643754,2011-09-13,2011,9,13,0.5,1.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,NA,251.00,106.00,NA
Remmarsjön,60,SE708619-162132,7085765,660807,7085765,660807,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västernorrlands län,Örnsköldsvik,WA79262932,WA79262932,278819,2011-10-11,2011,10,11,0.5,1.1,NA,NA,NA,300.00,NA,NA,NA,NA
Remmarsjön,60,SE708619-162132,7085765,660807,7085765,660807,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Västernorrlands län,Örnsköldsvik,WA79262932,WA79262932,643747,2011-10-11,2011,10,11,0.5,1.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,NA,276.00,114.00,NA
Remmarsjön,60,SE708619-162132,7085765,660807,7085765,660807,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västernorrlands län,Örnsköldsvik,WA79262932,WA79262932,278458,2012-02-06,2012,2,6,0.5,1.1,NA,NA,NA,190.00,NA,NA,NA,NA
Remmarsjön,60,SE708619-162132,7085765,660807,7085765,660807,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Västernorrlands län,Örnsköldsvik,WA79262932,WA79262932,643756,2012-02-06,2012,2,6,0.5,1.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,NA,179.00,73.00,NA
Remmarsjön,60,SE708619-162132,7085765,660807,7085765,660807,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västernorrlands län,Örnsköldsvik,WA79262932,WA79262932,278459,2012-04-10,2012,4,10,0.5,1.1,NA,NA,NA,190.00,NA,NA,NA,NA
Remmarsjön,60,SE708619-162132,7085765,660807,7085765,660807,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Västernorrlands län,Örnsköldsvik,WA79262932,WA79262932,643757,2012-04-10,2012,4,10,0.5,1.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,NA,182.00,84.00,NA
Remmarsjön,60,SE708619-162132,7085765,660807,7085765,660807,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västernorrlands län,Örnsköldsvik,WA79262932,WA79262932,278460,2012-05-14,2012,5,14,0.5,1.1,NA,NA,NA,190.00,NA,NA,NA,NA
Remmarsjön,60,SE708619-162132,7085765,660807,7085765,660807,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Västernorrlands län,Örnsköldsvik,WA79262932,WA79262932,643758,2012-05-14,2012,5,14,0.5,1.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,NA,203.00,95.00,NA
Remmarsjön,60,SE708619-162132,7085765,660807,7085765,660807,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västernorrlands län,Örnsköldsvik,WA79262932,WA79262932,278461,2012-06-12,2012,6,12,0.5,1.1,NA,NA,NA,190.00,NA,NA,NA,NA
Remmarsjön,60,SE708619-162132,7085765,660807,7085765,660807,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Västernorrlands län,Örnsköldsvik,WA79262932,WA79262932,643759,2012-06-12,2012,6,12,0.5,1.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,NA,188.00,75.00,NA
Remmarsjön,60,SE708619-162132,7085765,660807,7085765,660807,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västernorrlands län,Örnsköldsvik,WA79262932,WA79262932,278462,2012-07-09,2012,7,9,0.5,1.1,NA,NA,NA,170.00,NA,NA,NA,NA
Remmarsjön,60,SE708619-162132,7085765,660807,7085765,660807,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Västernorrlands län,Örnsköldsvik,WA79262932,WA79262932,643760,2012-07-09,2012,7,9,0.5,1.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,NA,161.00,54.00,NA
Remmarsjön,60,SE708619-162132,7085765,660807,7085765,660807,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västernorrlands län,Örnsköldsvik,WA79262932,WA79262932,278463,2012-08-13,2012,8,13,0.5,1.1,NA,NA,NA,180.00,NA,NA,NA,NA
Remmarsjön,60,SE708619-162132,7085765,660807,7085765,660807,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Västernorrlands län,Örnsköldsvik,WA79262932,WA79262932,643761,2012-08-13,2012,8,13,0.5,1.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,NA,178.00,45.00,NA
Remmarsjön,60,SE708619-162132,7085765,660807,7085765,660807,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västernorrlands län,Örnsköldsvik,WA79262932,WA79262932,278464,2012-09-17,2012,9,17,0.5,1.1,NA,NA,NA,210.00,NA,NA,NA,NA
Remmarsjön,60,SE708619-162132,7085765,660807,7085765,660807,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Västernorrlands län,Örnsköldsvik,WA79262932,WA79262932,643762,2012-09-17,2012,9,17,0.5,1.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,NA,214.00,68.00,NA
Remmarsjön,60,SE708619-162132,7085765,660807,7085765,660807,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västernorrlands län,Örnsköldsvik,WA79262932,WA79262932,278457,2012-10-08,2012,10,8,0.5,1.1,NA,NA,NA,230.00,NA,NA,NA,NA
Remmarsjön,60,SE708619-162132,7085765,660807,7085765,660807,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,IKEU (Integrerad KalkningsEffektUppföljning),Västernorrlands län,Örnsköldsvik,WA79262932,WA79262932,643755,2012-10-08,2012,10,8,0.5,1.1,NA,Vid detta provtagningstillfälle har analys av vattenkemi utförts av institutionen för vatten och miljö. SLU. samt institutionen för miljövetenskap och analytisk kemi. Stockholms universitet. Proverna har olika ProvId i Miljödata MVM eftersom de är analyserade på olika lab. men om lokal. datum och provtagningsdjup överensstämmer härrör de från samma vattenprov.,NA,NA,NA,260.00,86.00,NA
Hällvattnet,61,SE704955-159090,7048754,630861,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västernorrlands län,Örnsköldsvik,WA38350845,WA38350845,23099,2010-02-16,2010,2,16,0.5,1.1,NA,NA,NA,160.00,NA,NA,NA,NA
Hällvattnet,61,SE704955-159090,7048754,630861,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västernorrlands län,Örnsköldsvik,WA38350845,WA38350845,23100,2010-05-16,2010,5,16,0.5,1.1,NA,NA,NA,170.00,NA,NA,NA,NA
Hällvattnet,61,SE704955-159090,7048754,630861,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västernorrlands län,Örnsköldsvik,WA38350845,WA38350845,23101,2010-08-15,2010,8,15,0.5,1.1,NA,NA,NA,140.00,NA,NA,NA,NA
Hällvattnet,61,SE704955-159090,7048754,630861,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västernorrlands län,Örnsköldsvik,WA38350845,WA38350845,23102,2010-10-04,2010,10,4,0.5,1.1,NA,NA,NA,140.00,NA,NA,NA,NA
Hällvattnet,61,SE704955-159090,7048754,630861,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västernorrlands län,Örnsköldsvik,WA38350845,WA38350845,23103,2011-02-16,2011,2,16,0.5,1.1,NA,NA,NA,160.00,NA,NA,NA,NA
Hällvattnet,61,SE704955-159090,7048754,630861,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västernorrlands län,Örnsköldsvik,WA38350845,WA38350845,23104,2011-05-15,2011,5,15,0.5,1.1,NA,NA,NA,160.00,NA,NA,NA,NA
Hällvattnet,61,SE704955-159090,7048754,630861,7048754,630861,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västernorrlands län,Örnsköldsvik,WA38350845,WA38350845,278832,2011-08-04,2011,8,4,0.5,1.1,NA,NA,NA,140.00,NA,NA,NA,NA
Hällvattnet,61,SE704955-159090,7048754,630861,7048754,630861,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västernorrlands län,Örnsköldsvik,WA38350845,WA38350845,278831,2011-10-17,2011,10,17,0.5,1.1,NA,NA,NA,150.00,NA,NA,NA,NA
Hällvattnet,61,SE704955-159090,7048754,630861,7048754,630861,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västernorrlands län,Örnsköldsvik,WA38350845,WA38350845,278482,2012-02-13,2012,2,13,0.5,1.1,NA,NA,NA,160.00,NA,NA,NA,NA
Hällvattnet,61,SE704955-159090,7048754,630861,7048754,630861,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västernorrlands län,Örnsköldsvik,WA38350845,WA38350845,278483,2012-05-06,2012,5,6,0.5,1.1,NA,NA,NA,170.00,NA,NA,NA,NA
Hällvattnet,61,SE704955-159090,7048754,630861,7048754,630861,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västernorrlands län,Örnsköldsvik,WA38350845,WA38350845,278484,2012-08-15,2012,8,15,0.5,1.1,NA,NA,NA,150.00,NA,NA,NA,NA
Hällvattnet,61,SE704955-159090,7048754,630861,7048754,630861,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Västernorrlands län,Örnsköldsvik,WA38350845,WA38350845,278481,2012-10-10,2012,10,10,0.5,1.1,NA,NA,NA,160.00,NA,NA,NA,NA
Siggeforasjön,62,SE665175-157559,6650914,620487,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Uppsala län,Uppsala,WA74960253,WA74960253,23145,2010-03-08,2010,3,8,0.5,1.1,NA,NA,NA,330.00,NA,NA,NA,NA
Siggeforasjön,62,SE665175-157559,6650914,620487,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Uppsala län,Uppsala,WA74960253,WA74960253,23146,2010-04-29,2010,4,29,0.5,1.1,NA,NA,NA,450.00,NA,NA,NA,NA
Siggeforasjön,62,SE665175-157559,6650914,620487,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Uppsala län,Uppsala,WA74960253,WA74960253,23147,2010-08-15,2010,8,15,0.5,1.1,NA,NA,NA,200.00,NA,NA,NA,NA
Siggeforasjön,62,SE665175-157559,6650914,620487,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Uppsala län,Uppsala,WA74960253,WA74960253,23148,2010-10-17,2010,10,17,0.5,1.1,NA,NA,NA,190.00,NA,NA,NA,NA
Siggeforasjön,62,SE665175-157559,6650914,620487,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Uppsala län,Uppsala,WA74960253,WA74960253,23149,2011-02-20,2011,2,20,0.5,1.1,NA,NA,NA,270.00,NA,NA,NA,NA
Siggeforasjön,62,SE665175-157559,6650914,620487,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Uppsala län,Uppsala,WA74960253,WA74960253,23150,2011-05-04,2011,5,4,0.5,1.1,NA,NA,NA,310.00,NA,NA,NA,NA
Siggeforasjön,62,SE665175-157559,6650914,620487,6650914,620487,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Uppsala län,Uppsala,WA74960253,WA74960253,278834,2011-08-14,2011,8,14,0.5,1.1,NA,NA,NA,160.00,NA,NA,NA,NA
Siggeforasjön,62,SE665175-157559,6650914,620487,6650914,620487,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Uppsala län,Uppsala,WA74960253,WA74960253,278833,2011-10-16,2011,10,16,0.5,1.1,NA,NA,NA,210.00,NA,NA,NA,NA
Siggeforasjön,62,SE665175-157559,6650914,620487,6650914,620487,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Uppsala län,Uppsala,WA74960253,WA74960253,278486,2012-02-24,2012,2,24,0.5,1.1,NA,NA,NA,410.00,NA,NA,NA,NA
Siggeforasjön,62,SE665175-157559,6650914,620487,6650914,620487,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Uppsala län,Uppsala,WA74960253,WA74960253,278487,2012-04-22,2012,4,22,0.5,1.1,NA,NA,NA,400.00,NA,NA,NA,NA
Siggeforasjön,62,SE665175-157559,6650914,620487,6650914,620487,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Uppsala län,Uppsala,WA74960253,WA74960253,278488,2012-08-12,2012,8,12,0.5,1.1,NA,NA,NA,380.00,NA,NA,NA,NA
Siggeforasjön,62,SE665175-157559,6650914,620487,6650914,620487,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Uppsala län,Uppsala,WA74960253,WA74960253,278485,2012-10-03,2012,10,3,0.5,1.1,NA,NA,NA,420.00,NA,NA,NA,NA
Bäen,63,SE623624-141149,6233634,461425,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Skåne län,Kristianstad,WA93163816,WA93163816,23191,2010-04-15,2010,4,15,0.5,1.1,NA,NA,NA,260.00,NA,NA,NA,NA
Bäen,63,SE623624-141149,6233634,461425,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Skåne län,Kristianstad,WA93163816,WA93163816,23192,2010-08-25,2010,8,25,0.5,1.1,NA,NA,NA,94.00,NA,NA,NA,NA
Bäen,63,SE623624-141149,6233634,461425,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Skåne län,Kristianstad,WA93163816,WA93163816,23193,2010-10-18,2010,10,18,0.5,1.1,NA,NA,NA,100.00,NA,NA,NA,NA
Bäen,63,SE623624-141149,6233634,461425,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Skåne län,Kristianstad,WA93163816,WA93163816,23194,2011-02-17,2011,2,17,0.5,1.1,NA,NA,NA,260.00,NA,NA,NA,NA
Bäen,63,SE623624-141149,6233634,461425,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Skåne län,Kristianstad,WA93163816,WA93163816,23195,2011-04-27,2011,4,27,0.5,1.1,NA,NA,NA,230.00,NA,NA,NA,NA
Bäen,63,SE623624-141149,6233634,461425,6233634,461425,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Skåne län,Kristianstad,WA93163816,WA93163816,278836,2011-08-23,2011,8,23,0.5,1.1,NA,NA,NA,95.00,NA,NA,NA,NA
Bäen,63,SE623624-141149,6233634,461425,6233634,461425,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Skåne län,Kristianstad,WA93163816,WA93163816,278835,2011-10-18,2011,10,18,0.5,1.1,NA,NA,NA,130.00,NA,NA,NA,NA
Bäen,63,SE623624-141149,6233634,461425,6233634,461425,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Skåne län,Kristianstad,WA93163816,WA93163816,278490,2012-02-16,2012,2,16,0.5,1.1,NA,NA,NA,260.00,NA,NA,NA,NA
Bäen,63,SE623624-141149,6233634,461425,6233634,461425,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Skåne län,Kristianstad,WA93163816,WA93163816,278491,2012-04-18,2012,4,18,0.5,1.1,NA,NA,NA,240.00,NA,NA,NA,NA
Bäen,63,SE623624-141149,6233634,461425,6233634,461425,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Skåne län,Kristianstad,WA93163816,WA93163816,278492,2012-08-16,2012,8,16,0.5,1.1,NA,NA,NA,130.00,NA,NA,NA,NA
Bäen,63,SE623624-141149,6233634,461425,6233634,461425,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Skåne län,Kristianstad,WA93163816,WA93163816,278489,2012-10-17,2012,10,17,0.5,1.1,NA,NA,NA,120.00,NA,NA,NA,NA
Valkeajärvi,64,SE751252-175433,7513674,788304,NA,NA,SWEREF 99 TM,Sjö,Sötvatten,NMÖ,Sjöar trendstationer,Norrbottens län,Kiruna,WA51513798,WA51513798,23234,2010-04-07,2010,4,7,2.0,2.1,NA,NA,NA,1.90,NA,NA,NA,NA
